id_aluno,idade,sexo,renda_familiar,escolaridade_mae,turno,trabalha,acesso_internet,computador_casa,transporte_escolar,distancia_escola_km,frequencia_percent,faltas,atrasos,horas_estudo_dia,participacao_aulas,atividades_entregues_percent,apoio_familiar,reprovacoes_anteriores,nota_matematica,nota_portugues,nota_ciencias,nota_humanas,media,situacao_final,split_sugerido
1110,14,F,baixa,superior,Noite,Nao,Sim,Nao,Sim,6.7,93.5,8,5,2.2,92.5,100.0,79.6,0,7.8,7.4,8.3,8.1,7.9,Aprovado,teste
1111,17,F,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,4.4,95.2,0,7,2.6,76.0,80.8,89.1,0,5.3,7.3,6.3,6.4,6.32,Aprovado,teste
1123,18,F,media,medio,Tarde,Nao,Nao,Sim,Sim,7.2,57.9,25,4,0.5,67.1,59.6,64.4,2,5.5,6.4,4.6,2.6,4.78,Reprovado,teste
1128,16,M,baixa,fundamental,Manha,Sim,Sim,Sim,Nao,4.2,61.6,16,10,1.7,52.7,82.2,63.5,2,7.1,5.1,5.5,3.4,5.28,Reprovado,teste
1132,17,M,baixa,medio,Manha,Nao,Nao,Nao,Sim,2.3,88.3,8,9,1.5,94.8,82.4,64.0,0,7.0,7.4,9.6,7.4,7.85,Aprovado,teste
1138,15,F,media,medio,Noite,Nao,Sim,Nao,Sim,2.7,83.2,6,2,3.0,75.8,95.6,66.3,0,7.6,6.4,4.9,8.7,6.9,Aprovado,teste
1143,16,F,media,fundamental,Manha,Sim,Sim,Nao,Sim,5.3,65.8,12,13,1.9,55.9,72.7,38.2,0,5.3,4.9,7.1,6.8,6.02,Aprovado,teste
1145,15,F,media,medio,Tarde,Nao,Sim,Nao,Nao,3.9,87.5,7,0,0.5,61.5,92.7,84.1,0,6.0,5.7,8.9,7.8,7.1,Aprovado,teste
1153,17,F,baixa,superior,Manha,Nao,Sim,Sim,Sim,6.2,81.9,2,7,2.1,70.1,82.4,79.4,0,8.9,7.1,5.7,7.3,7.25,Reprovado,teste
1166,17,M,media,superior,Tarde,Sim,Sim,Nao,Nao,4.2,66.1,0,13,1.8,41.6,77.5,55.2,0,5.2,4.6,4.9,4.0,4.68,Reprovado,teste
1170,15,F,baixa,medio,Manha,Nao,Sim,Nao,Nao,3.4,84.1,11,6,1.6,100.0,86.1,81.3,0,7.9,8.9,7.6,8.0,8.1,Aprovado,teste
1177,15,F,baixa,medio,Manha,Sim,Sim,Sim,Nao,3.6,78.4,12,8,2.4,78.8,77.4,58.8,0,5.9,6.8,7.1,6.9,6.67,Aprovado,teste
1185,14,M,media,fundamental,Tarde,Nao,Nao,Nao,Nao,0.2,79.3,7,2,2.2,89.9,72.6,65.2,0,8.4,7.2,7.0,7.1,7.43,Reprovado,teste
1186,17,F,baixa,medio,Tarde,Sim,Nao,Nao,Sim,3.2,71.3,13,2,0.8,38.5,53.1,48.9,0,7.5,5.5,5.3,5.9,6.05,Reprovado,teste
1189,15,F,media,fundamental,Tarde,Nao,Nao,Sim,Nao,4.2,82.2,6,6,1.9,90.3,100.0,68.7,0,7.3,9.6,6.4,6.3,7.4,Aprovado,teste
1193,17,F,media,fundamental,Tarde,Nao,Nao,Sim,Nao,4.3,66.0,20,20,0.6,100.0,83.9,54.0,0,5.9,6.8,6.1,6.4,6.3,Reprovado,teste
1210,15,M,alta,fundamental,Manha,Nao,Sim,Sim,Nao,2.7,73.5,6,0,1.9,86.8,86.1,73.1,0,7.5,10.0,7.4,7.4,8.07,Aprovado,teste
1221,13,M,media,fundamental,Noite,Nao,Sim,Sim,Nao,0.7,80.0,9,8,1.5,74.7,90.4,97.3,0,8.6,6.4,6.3,7.4,7.18,Aprovado,teste
1223,16,M,media,fundamental,Manha,Nao,Sim,Sim,Sim,7.0,69.5,23,11,1.3,76.0,57.7,27.8,0,5.3,5.3,5.1,4.8,5.12,Reprovado,teste
1228,15,M,alta,medio,Manha,Nao,Sim,Sim,Nao,5.9,76.0,14,8,1.9,83.0,77.5,49.5,1,6.4,6.5,7.6,7.5,7.0,Aprovado,teste
1232,15,M,alta,superior,Tarde,Nao,Sim,Sim,Sim,5.1,81.8,14,2,1.6,89.5,82.7,98.5,0,6.2,7.5,4.9,8.2,6.7,Aprovado,teste
1233,15,M,baixa,fundamental,Noite,Nao,Sim,Nao,Nao,4.8,85.9,12,0,2.8,77.5,100.0,52.3,1,8.0,8.2,6.1,9.3,7.9,Aprovado,teste
1240,15,F,alta,medio,Manha,Nao,Sim,Nao,Nao,3.0,75.4,18,7,3.2,92.7,100.0,90.1,1,7.6,7.4,9.2,8.1,8.07,Aprovado,teste
1252,16,F,baixa,medio,Manha,Nao,Sim,Sim,Sim,3.7,82.2,4,8,2.3,93.5,70.5,80.8,0,5.5,8.0,6.4,8.8,7.18,Aprovado,teste
1260,17,M,media,medio,Manha,Nao,Sim,Sim,Nao,6.2,72.0,31,14,1.9,64.3,77.2,66.5,0,2.1,5.4,3.7,2.6,3.45,Reprovado,teste
1268,16,F,baixa,fundamental,Manha,Nao,Sim,Nao,Nao,1.6,60.8,25,18,2.6,70.1,56.1,58.7,0,5.6,6.2,5.1,7.1,6.0,Reprovado,teste
1273,15,M,baixa,fundamental,Manha,Nao,Nao,Sim,Nao,3.1,75.9,18,0,3.0,77.6,75.6,54.2,0,6.8,8.0,5.6,10.0,7.6,Aprovado,teste
1281,16,F,media,fundamental,Noite,Nao,Sim,Nao,Sim,4.1,74.0,8,3,2.9,100.0,91.6,70.6,0,8.1,7.4,6.8,9.1,7.85,Aprovado,teste
1295,14,F,baixa,superior,Manha,Nao,Sim,Nao,Nao,2.0,76.7,16,2,2.1,76.0,82.0,48.6,0,8.4,6.2,6.1,7.6,7.08,Aprovado,teste
1307,15,M,baixa,fundamental,Noite,Nao,Sim,Sim,Sim,9.9,84.4,21,4,2.0,91.8,89.5,74.4,0,7.3,7.8,6.9,7.5,7.38,Aprovado,teste
1311,15,M,media,fundamental,Tarde,Sim,Sim,Nao,Nao,6.6,70.2,9,7,3.8,87.7,83.5,82.6,1,6.5,6.3,5.5,9.9,7.05,Aprovado,teste
1312,19,M,alta,medio,Manha,Nao,Sim,Sim,Nao,2.9,69.0,24,11,1.7,72.2,53.8,59.4,1,6.9,5.7,5.7,6.0,6.08,Reprovado,teste
1321,16,F,media,medio,Tarde,Nao,Sim,Sim,Nao,2.9,85.1,9,0,2.3,95.0,86.4,66.3,0,7.6,7.2,9.5,7.6,7.98,Aprovado,teste
1331,14,F,baixa,superior,Tarde,Nao,Sim,Nao,Nao,7.0,79.4,9,1,0.2,45.2,84.8,61.7,2,8.1,3.9,5.5,5.3,5.7,Reprovado,teste
1352,17,M,media,fundamental,Noite,Nao,Nao,Nao,Nao,4.8,94.1,14,14,1.0,52.7,59.2,96.9,1,4.6,6.4,2.9,5.9,4.95,Reprovado,teste
1354,15,M,media,fundamental,Tarde,Nao,Sim,Sim,Nao,3.6,78.7,9,5,2.4,96.3,90.6,88.4,0,8.5,9.5,8.2,7.7,8.48,Aprovado,teste
1357,15,F,baixa,medio,Tarde,Sim,Sim,Nao,Sim,1.7,88.6,6,4,2.6,87.5,78.3,57.1,0,8.9,7.3,8.2,7.2,7.9,Aprovado,teste
1358,16,F,alta,fundamental,Tarde,Nao,Sim,Sim,Nao,7.7,88.6,6,4,3.7,88.0,80.0,83.0,0,7.2,7.9,8.8,8.4,8.08,Aprovado,teste
1359,16,F,media,superior,Noite,Nao,Sim,Nao,Sim,4.5,66.2,21,6,1.7,51.0,67.6,47.9,0,7.3,4.7,5.1,7.0,6.02,Reprovado,teste
1364,16,M,alta,superior,Noite,Sim,Sim,Nao,Nao,1.8,82.4,10,13,,70.2,95.0,93.2,0,6.7,7.3,6.5,6.4,6.72,Reprovado,teste
1368,15,F,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,3.6,81.8,11,2,3.2,69.3,90.0,49.0,0,7.9,8.2,7.6,7.2,7.72,Aprovado,teste
1372,16,F,baixa,fundamental,Tarde,Nao,Nao,Sim,Sim,4.0,80.7,17,11,1.5,60.9,55.0,42.9,0,3.8,4.3,6.2,6.4,5.18,Reprovado,teste
1373,17,F,media,superior,Tarde,Nao,Sim,Sim,Nao,3.9,89.5,0,10,2.7,77.2,78.7,40.3,0,7.3,6.8,9.3,7.4,7.7,Aprovado,teste
1384,16,F,baixa,superior,Tarde,Nao,Sim,Sim,Nao,4.5,76.5,26,15,1.8,64.1,63.3,65.8,0,4.4,6.3,4.4,5.6,5.18,Reprovado,teste
1386,17,F,media,superior,Tarde,Nao,Sim,Nao,Nao,6.3,74.0,3,11,1.5,59.8,66.6,71.7,0,7.6,6.7,7.7,5.5,6.88,Reprovado,teste
1390,17,M,baixa,medio,Manha,Nao,Sim,Nao,Nao,1.4,78.4,4,3,2.2,79.0,78.7,55.4,0,6.2,6.8,8.0,6.7,6.92,Aprovado,teste
1391,15,M,media,fundamental,Tarde,Nao,Sim,Nao,Sim,4.1,74.7,27,13,1.5,83.7,67.3,28.9,0,4.4,7.1,3.9,3.1,4.62,Reprovado,teste
1398,18,F,alta,fundamental,Noite,Nao,Sim,Sim,Sim,8.7,67.8,15,10,1.0,42.4,84.9,48.6,1,5.0,6.3,4.1,6.9,5.58,Reprovado,teste
1400,17,F,media,fundamental,Tarde,Sim,Sim,Sim,Nao,3.3,82.1,0,5,1.1,86.1,71.4,70.7,0,7.3,6.1,8.1,8.0,7.38,Aprovado,teste
1402,16,F,baixa,superior,Manha,Nao,Sim,Sim,Nao,4.1,90.5,8,3,2.7,76.0,99.4,67.2,0,9.1,6.9,7.5,6.8,7.58,Aprovado,teste
1407,16,F,baixa,fundamental,Tarde,Nao,Sim,Nao,Nao,5.9,59.8,16,3,0.8,51.0,67.8,88.0,0,4.3,4.7,5.4,4.6,4.75,Reprovado,teste
1412,16,F,baixa,medio,Manha,Nao,Nao,Nao,Nao,10.1,63.4,32,14,1.3,59.0,52.2,20.8,2,4.7,1.9,5.6,6.1,4.57,Reprovado,teste
1430,18,M,media,medio,Tarde,Sim,Sim,Sim,Nao,2.7,85.6,1,5,2.0,97.3,86.9,55.5,0,8.3,8.0,7.8,9.3,8.35,Aprovado,teste
1432,15,F,media,medio,Tarde,Nao,Sim,Nao,Sim,4.7,89.6,9,4,1.1,86.0,80.4,52.5,0,4.9,8.3,5.4,5.6,6.05,Aprovado,teste
1437,16,F,baixa,medio,Tarde,Nao,Nao,Nao,Sim,5.0,87.8,8,5,1.9,76.5,83.6,70.3,1,8.4,8.6,6.6,7.9,7.88,Aprovado,teste
1451,17,F,baixa,fundamental,Noite,Nao,Sim,Nao,Sim,8.9,60.9,23,15,0.6,37.0,62.6,45.1,0,4.4,7.2,5.3,4.6,5.38,Reprovado,teste
1452,18,M,baixa,fundamental,Tarde,Nao,Nao,Nao,Sim,3.2,81.8,2,3,1.9,87.1,95.1,44.9,0,7.0,6.8,7.5,7.7,7.25,Reprovado,teste
1461,16,F,alta,fundamental,Manha,Nao,Sim,Sim,Nao,2.1,40.0,19,9,1.2,37.1,100.0,51.3,0,7.1,6.9,5.4,6.1,6.38,Reprovado,teste
1465,16,M,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,2.0,73.0,23,18,1.0,63.4,84.9,59.1,1,3.2,4.7,4.9,4.7,4.38,Reprovado,teste
1470,15,F,baixa,medio,Manha,Nao,Sim,Sim,Nao,3.5,85.2,0,1,1.3,73.7,80.6,56.9,1,7.8,7.5,6.2,7.8,7.32,Aprovado,teste
1471,16,M,media,fundamental,Noite,Sim,Sim,Nao,Sim,5.6,63.7,28,14,1.6,39.8,42.0,75.3,3,4.2,8.0,4.1,6.8,5.78,Reprovado,teste
1479,17,M,baixa,medio,Noite,Nao,Nao,Nao,Sim,1.6,96.8,16,7,1.6,93.7,93.3,59.3,0,5.7,8.6,8.3,7.4,7.5,Aprovado,teste
1483,16,F,alta,fundamental,Manha,Nao,Sim,Nao,Sim,6.9,87.0,7,0,1.1,61.0,84.3,69.0,0,7.1,10.0,8.5,8.8,8.6,Aprovado,teste
1492,16,M,media,fundamental,Tarde,Sim,Sim,Sim,Nao,3.5,77.9,20,12,1.0,75.2,54.8,47.9,3,8.0,6.2,4.0,6.0,6.05,Reprovado,teste
1515,15,F,media,medio,Tarde,Nao,Sim,Sim,Nao,3.0,75.0,15,19,0.0,34.9,72.8,48.4,0,4.8,4.9,3.5,7.2,5.1,Reprovado,teste
1520,16,M,alta,medio,Noite,Nao,Sim,Nao,Nao,2.6,78.9,16,6,1.5,84.0,88.1,51.5,0,6.3,6.5,8.0,7.8,7.15,Aprovado,teste
1521,17,M,baixa,fundamental,Manha,Nao,Sim,Sim,Sim,0.5,78.9,10,10,2.6,84.6,87.1,100.0,0,8.6,7.5,5.3,6.8,7.05,Aprovado,teste
1526,14,F,media,fundamental,Tarde,Nao,Nao,Sim,Sim,2.9,76.8,14,17,2.8,88.8,72.4,93.7,1,8.1,8.1,7.2,7.6,7.75,Aprovado,teste
1531,15,M,media,medio,Tarde,Nao,Sim,Nao,Nao,3.2,88.4,21,4,2.0,83.7,76.7,52.0,0,8.6,8.3,6.1,6.8,7.45,Aprovado,teste
1539,18,F,media,medio,Tarde,Sim,Sim,Nao,Sim,5.9,66.3,7,10,0.9,40.5,51.5,34.7,3,4.9,4.2,4.2,7.1,5.1,Reprovado,teste
1550,16,F,media,medio,Manha,Nao,Sim,Sim,Nao,3.8,90.5,14,4,1.4,84.5,90.1,52.2,0,8.6,8.8,7.7,10.0,8.77,Aprovado,teste
1554,15,M,baixa,medio,Noite,Nao,Sim,Sim,Sim,2.7,100.0,5,8,1.1,76.1,75.2,83.5,1,8.2,6.4,8.6,8.5,7.92,Aprovado,teste
1556,16,F,baixa,medio,Manha,Sim,Nao,Sim,Nao,7.6,76.2,17,11,0.6,72.8,44.5,79.0,1,6.4,6.9,3.7,4.3,5.32,Reprovado,teste
1557,18,M,media,medio,Manha,Nao,Sim,Sim,Nao,4.9,70.8,23,8,0.8,49.2,79.7,41.1,1,3.5,3.8,7.1,5.2,4.9,Reprovado,teste
1560,16,M,baixa,medio,Manha,Nao,Sim,Nao,Nao,8.2,74.2,8,15,2.0,44.2,51.5,30.2,2,7.1,7.6,5.0,4.2,5.98,Reprovado,teste
1566,17,M,media,medio,Noite,Nao,Sim,Nao,Nao,1.1,78.6,6,11,2.2,74.9,92.1,81.4,0,8.2,8.3,6.6,7.6,7.68,Aprovado,teste
1586,15,M,media,fundamental,Manha,Sim,Sim,Sim,Sim,7.5,73.4,17,21,2.2,83.0,42.9,56.5,0,5.3,7.8,4.1,6.0,5.8,Aprovado,teste
1590,14,F,baixa,superior,Manha,Nao,Sim,Sim,Nao,0.7,78.3,3,9,2.5,77.7,79.4,62.5,1,7.5,8.1,8.0,8.5,8.02,Aprovado,teste
1595,18,M,alta,superior,Noite,Nao,Sim,Nao,Nao,5.2,70.1,12,4,0.8,32.0,49.8,62.1,1,4.7,4.7,5.9,6.5,5.45,Reprovado,teste
1596,14,F,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,2.7,61.4,13,7,1.7,45.1,57.9,52.3,2,2.9,4.6,4.8,7.0,4.82,Reprovado,teste
1612,17,F,alta,medio,Manha,Sim,Sim,Sim,Nao,2.7,76.0,26,14,0.8,57.6,62.7,67.2,0,5.3,6.4,4.5,6.6,5.7,Reprovado,teste
1616,15,F,baixa,medio,Tarde,Nao,Nao,Sim,Sim,4.2,83.2,10,2,2.6,67.9,72.0,55.7,0,6.3,6.0,7.7,10.0,7.5,Aprovado,teste
1620,15,M,media,medio,Manha,Nao,Sim,Nao,Sim,3.8,82.6,8,10,1.3,77.1,85.3,85.6,0,7.4,6.7,7.7,7.6,7.35,Aprovado,teste
1621,16,M,baixa,medio,Noite,Sim,Sim,Nao,Nao,0.5,72.9,12,2,2.0,85.3,99.7,100.0,0,5.9,8.5,6.7,6.9,7.0,Aprovado,teste
1623,16,M,baixa,medio,Tarde,Sim,Sim,Nao,Sim,6.8,85.7,20,18,2.5,64.3,76.5,26.7,1,3.7,3.2,7.0,4.4,4.58,Reprovado,teste
1630,15,F,media,medio,Tarde,Sim,Sim,Sim,Nao,4.0,84.6,7,0,2.6,91.8,94.6,75.5,1,7.4,8.4,9.0,7.3,8.02,Aprovado,teste
1644,15,F,baixa,fundamental,Noite,Nao,Nao,Nao,Nao,1.1,80.4,5,3,4.3,91.9,100.0,96.0,1,7.8,7.1,8.0,9.4,8.07,Reprovado,teste
1645,15,F,baixa,superior,Manha,Nao,Nao,Nao,Nao,4.2,80.9,18,7,2.9,82.0,97.9,74.2,1,7.5,6.7,8.6,8.5,7.82,Aprovado,teste
1658,18,F,media,medio,Manha,Nao,Sim,Sim,Nao,0.8,60.6,15,8,1.1,66.9,100.0,62.9,0,4.7,6.0,7.3,6.7,6.18,Reprovado,teste
1669,16,M,baixa,medio,Manha,Nao,Nao,Sim,Nao,0.2,86.1,7,2,1.3,97.3,85.0,69.4,0,6.3,8.0,6.4,6.8,6.88,Aprovado,teste
1683,15,F,baixa,fundamental,Manha,Nao,Sim,Sim,Sim,7.7,54.9,5,9,1.5,42.6,62.7,49.2,0,3.8,5.6,5.5,7.3,5.55,Reprovado,teste
1696,16,F,baixa,superior,Tarde,Nao,Sim,Nao,Nao,0.9,78.0,12,7,3.6,89.4,65.3,69.7,0,8.2,7.7,6.6,8.7,7.8,Aprovado,teste
1697,13,F,alta,fundamental,Tarde,Nao,Nao,Sim,Nao,6.0,70.9,1,5,2.8,89.8,72.5,88.7,0,5.7,7.8,8.5,7.0,7.25,Aprovado,teste
1698,15,F,baixa,medio,Noite,Nao,Sim,Sim,Sim,5.0,56.5,24,15,1.0,44.0,25.5,37.9,0,7.0,4.6,5.1,5.7,5.6,Reprovado,teste
1702,18,F,media,fundamental,Tarde,Sim,Sim,Nao,Nao,1.0,69.5,3,11,1.7,50.2,52.1,27.4,3,7.3,7.1,5.9,7.2,6.87,Reprovado,teste
1703,16,F,media,medio,Manha,Sim,Sim,Sim,Nao,1.0,94.9,10,4,3.2,64.6,76.5,69.9,0,6.6,8.1,8.3,7.3,7.58,Aprovado,teste
1710,15,F,baixa,superior,Tarde,Nao,Nao,Sim,Nao,0.5,93.2,5,2,2.5,85.9,90.7,75.1,0,9.5,6.9,5.5,8.8,7.68,Aprovado,teste
1715,15,M,baixa,medio,Noite,Nao,Sim,Sim,Nao,1.8,92.7,4,4,2.4,100.0,80.2,70.2,0,7.4,7.3,4.2,7.0,6.48,Aprovado,teste
1726,15,M,baixa,fundamental,Manha,Nao,Sim,Sim,Sim,8.7,86.6,11,6,3.7,74.9,63.0,81.4,0,8.0,7.2,9.0,6.7,7.72,Aprovado,teste
1727,15,F,alta,superior,Tarde,Nao,Sim,Nao,Sim,5.1,95.8,18,3,1.8,77.3,81.8,67.9,0,6.8,9.4,8.6,8.4,8.3,Aprovado,teste
1734,15,M,baixa,superior,Noite,Sim,Sim,Sim,Sim,6.8,94.8,10,6,3.0,79.0,96.2,99.7,0,6.6,7.4,7.1,6.4,6.88,Aprovado,teste
1738,15,F,baixa,medio,Noite,Sim,Sim,Sim,Nao,3.3,80.8,7,9,2.4,67.2,79.2,89.7,0,10.0,7.8,7.7,7.6,8.28,Aprovado,teste
1786,16,M,baixa,fundamental,Noite,Sim,Sim,Sim,Sim,9.8,55.9,31,13,0.7,56.4,50.9,60.5,1,5.7,5.2,4.8,2.9,4.65,Reprovado,teste
1795,16,F,media,fundamental,Tarde,Nao,Sim,Sim,Sim,6.1,78.8,0,4,0.8,68.0,61.2,44.7,1,4.6,5.4,6.9,5.0,5.48,Reprovado,teste
1799,15,F,baixa,superior,Manha,Nao,Sim,Nao,Nao,4.8,83.5,6,10,2.5,73.8,77.4,58.1,0,8.3,9.2,6.0,6.9,7.6,Aprovado,teste
1810,15,M,baixa,superior,Noite,Nao,Sim,Sim,Sim,2.2,83.7,5,9,2.4,82.4,77.3,100.0,0,8.4,8.2,8.0,7.1,7.93,Reprovado,teste
1817,16,F,media,medio,Noite,Nao,Sim,Sim,Sim,1.1,77.0,20,8,2.2,64.2,54.6,19.4,1,4.5,7.0,5.9,7.2,6.15,Reprovado,teste
1821,18,M,media,medio,Noite,Nao,Sim,Sim,Sim,6.8,68.6,16,17,1.3,63.1,73.5,52.1,3,7.6,4.3,4.8,5.6,5.57,Reprovado,teste
1823,14,F,media,medio,Manha,Nao,Sim,Nao,Sim,2.9,88.9,13,9,4.4,82.9,63.5,92.8,0,8.3,7.2,7.4,8.4,7.82,Aprovado,teste
1833,16,F,baixa,medio,Manha,Nao,Sim,Nao,Sim,3.9,78.8,14,1,3.0,72.3,75.0,78.7,0,8.5,6.8,8.1,8.2,7.9,Aprovado,teste
1835,16,M,baixa,medio,Tarde,Nao,Sim,Nao,Nao,0.7,83.9,2,0,3.3,89.5,74.7,80.0,0,9.2,8.1,7.9,8.3,8.38,Aprovado,teste
1836,15,M,media,medio,Manha,Sim,Sim,Sim,Nao,0.2,76.9,10,8,3.4,75.7,79.2,55.3,1,6.0,7.6,5.3,7.6,6.62,Aprovado,teste
1838,15,F,baixa,medio,Manha,Nao,Nao,Sim,Nao,4.6,85.8,10,0,2.6,64.3,89.3,100.0,0,6.2,7.8,8.7,7.9,7.65,Aprovado,teste
1839,17,F,baixa,medio,Manha,Nao,Sim,Sim,Nao,7.4,88.9,5,4,0.6,67.6,35.1,49.6,0,6.2,5.4,7.1,7.0,6.43,Reprovado,teste
1840,16,F,alta,fundamental,Manha,Nao,Sim,Nao,Nao,4.0,77.8,19,22,0.7,52.2,47.0,45.4,0,5.0,4.7,5.1,2.4,4.3,Reprovado,teste
1846,15,F,baixa,superior,Manha,Nao,Sim,Sim,Nao,3.7,76.8,9,7,1.7,77.2,88.7,54.9,0,7.9,8.5,7.2,7.9,7.88,Aprovado,teste
1847,18,M,media,fundamental,Tarde,Nao,Sim,Sim,Nao,2.6,85.0,4,13,2.6,75.7,90.6,71.7,1,7.7,7.0,6.9,8.0,7.4,Aprovado,teste
1848,15,F,baixa,superior,Manha,Nao,Sim,Sim,Nao,2.6,77.0,7,5,1.0,87.4,98.7,92.9,0,8.1,7.1,8.7,7.2,7.78,Aprovado,teste
1854,17,F,media,fundamental,Tarde,Nao,Sim,Nao,Sim,6.8,78.8,15,7,1.4,66.0,29.5,66.1,1,5.2,2.2,5.4,6.7,4.88,Reprovado,teste
1857,16,M,baixa,fundamental,Manha,Sim,Sim,Sim,Sim,0.2,78.8,13,9,1.5,61.5,67.5,91.4,1,8.2,7.9,7.1,7.4,7.65,Aprovado,teste
1869,15,F,alta,medio,Noite,Nao,Sim,Sim,Nao,2.1,88.7,6,10,3.8,88.2,100.0,66.7,0,9.2,7.0,8.1,8.6,8.22,Aprovado,teste
1870,16,M,alta,medio,Tarde,Nao,Nao,Sim,Nao,2.4,67.8,17,23,1.2,96.1,76.3,56.3,1,5.9,3.7,5.1,6.7,5.35,Reprovado,teste
1871,15,F,media,fundamental,Tarde,Nao,Sim,Sim,Sim,5.6,85.5,9,3,2.1,93.5,100.0,87.6,0,7.0,7.5,7.1,6.3,6.98,Aprovado,teste
1877,16,F,media,superior,Tarde,Nao,Sim,Nao,Nao,2.4,72.7,11,1,2.0,79.1,100.0,55.1,0,7.4,8.8,6.5,6.6,7.33,Aprovado,teste
1892,17,M,media,fundamental,Manha,Nao,Sim,Nao,Sim,5.6,57.7,14,14,0.0,27.5,63.5,43.3,2,5.1,3.7,3.5,5.7,4.5,Reprovado,teste
1895,17,F,media,medio,Tarde,Nao,Sim,Sim,Nao,6.3,90.5,16,2,1.9,82.2,87.9,48.8,0,7.9,9.6,7.5,7.0,8.0,Aprovado,teste
1906,15,M,baixa,medio,Tarde,Nao,Sim,Nao,Sim,3.4,76.9,15,2,2.5,82.5,75.5,68.1,1,8.0,7.8,7.0,8.4,7.8,Aprovado,teste
1918,19,M,baixa,fundamental,Tarde,Sim,Sim,Nao,Sim,5.2,73.8,21,7,0.4,89.6,52.1,83.7,0,4.9,4.5,6.8,5.2,5.35,Reprovado,teste
1923,16,F,media,fundamental,Tarde,Nao,Sim,Sim,Sim,2.9,79.1,3,10,1.1,81.7,90.5,66.1,0,8.0,7.6,6.9,4.3,6.7,Reprovado,teste
1938,14,F,alta,medio,Tarde,Nao,Sim,Sim,Sim,2.6,82.4,8,7,2.8,84.7,99.1,55.5,0,6.7,6.4,6.0,6.4,6.38,Reprovado,teste
1942,15,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,3.5,86.7,13,9,2.1,72.9,75.6,52.5,0,7.6,6.7,7.4,7.0,7.18,Aprovado,teste
1945,17,F,alta,medio,Manha,Nao,Sim,Sim,Sim,4.8,57.3,18,9,1.8,44.9,55.5,34.5,1,1.7,6.1,5.6,3.9,4.32,Reprovado,teste
1949,16,M,media,medio,Tarde,Sim,Nao,Nao,Nao,1.8,79.3,0,6,2.0,80.6,98.7,86.3,2,6.3,7.2,8.0,7.4,7.22,Aprovado,teste
1952,17,M,alta,superior,Tarde,Nao,Nao,Sim,Nao,2.6,78.7,10,7,4.2,75.5,100.0,100.0,0,5.9,6.7,7.1,7.9,6.9,Aprovado,teste
1997,16,F,alta,fundamental,Tarde,Nao,Sim,Nao,Nao,3.7,76.2,6,14,2.9,71.3,81.7,70.1,0,8.8,7.1,8.1,6.8,7.7,Aprovado,teste
1998,16,F,alta,medio,Tarde,Nao,Sim,Nao,Sim,3.1,94.7,3,8,2.3,81.1,69.6,94.3,0,6.6,4.4,8.9,7.5,6.85,Reprovado,teste
1999,17,F,baixa,fundamental,Tarde,Nao,Nao,Nao,Sim,7.4,65.3,17,17,0.0,60.7,68.3,99.5,0,4.3,5.2,4.4,6.1,5.0,Reprovado,teste
2003,16,M,baixa,fundamental,Manha,Sim,Nao,Sim,Nao,3.7,85.8,20,17,0.0,49.4,77.3,42.6,1,6.9,4.8,6.1,5.0,5.7,Reprovado,teste
2013,15,M,baixa,superior,Tarde,Nao,Sim,Nao,Nao,1.6,73.2,15,0,0.4,79.2,81.4,58.2,0,7.3,8.4,6.7,7.0,7.35,Aprovado,teste
2017,15,F,media,medio,Noite,Nao,Sim,Sim,Nao,1.2,92.4,7,15,3.3,87.7,79.9,55.6,0,6.7,7.3,6.1,7.2,6.82,Aprovado,teste
2024,14,F,alta,fundamental,Tarde,Sim,Nao,Nao,Nao,2.3,79.8,5,6,3.2,72.2,78.9,74.3,0,7.2,7.2,7.5,7.6,7.38,Aprovado,teste
2027,14,M,media,superior,Manha,Nao,Sim,Nao,Nao,9.3,88.9,16,14,1.5,40.5,68.6,51.6,1,5.4,5.7,5.4,3.9,5.1,Reprovado,teste
2046,16,F,baixa,superior,Manha,Nao,Sim,Sim,Sim,4.4,81.4,4,3,0.6,77.2,90.1,73.9,0,5.2,6.6,6.0,8.9,6.68,Aprovado,teste
2053,15,M,baixa,superior,Tarde,Nao,Sim,Sim,Nao,0.2,83.3,0,1,3.1,75.6,82.6,58.9,0,8.8,6.5,7.3,7.4,7.5,Reprovado,teste
2056,14,F,baixa,superior,Manha,Nao,Nao,Sim,Sim,5.7,88.5,5,6,2.2,75.9,89.3,68.4,1,6.4,7.8,8.0,10.0,8.05,Aprovado,teste
2058,16,F,media,fundamental,Manha,Nao,Sim,Sim,Nao,2.2,82.4,3,3,2.8,93.8,100.0,68.2,0,7.4,7.3,7.2,6.3,7.05,Aprovado,teste
2065,16,F,media,medio,Tarde,Sim,Sim,Nao,Sim,1.3,79.8,0,0,1.7,90.8,88.8,59.7,0,8.9,8.6,5.4,6.4,7.32,Aprovado,teste
2071,16,M,baixa,medio,Noite,Nao,Sim,Nao,Sim,5.1,80.6,32,13,1.2,58.1,51.0,73.9,1,8.6,6.3,5.5,5.9,6.57,Reprovado,teste
