id_aluno,idade,sexo,renda_familiar,escolaridade_mae,turno,trabalha,acesso_internet,computador_casa,transporte_escolar,distancia_escola_km,frequencia_percent,faltas,atrasos,horas_estudo_dia,participacao_aulas,atividades_entregues_percent,apoio_familiar,reprovacoes_anteriores,nota_matematica,nota_portugues,nota_ciencias,nota_humanas,media,situacao_final,split_sugerido
161,14,F,media,medio,Manha,Nao,Sim,Sim,Nao,1.9,79.8,8,5,3.3,74.6,94.1,53.1,0,5.7,8.0,7.5,7.5,7.18,Aprovado,treino
163,15,F,baixa,medio,Tarde,Nao,Sim,Sim,Sim,5.2,84.7,7,7,2.3,88.6,83.4,78.8,0,6.2,6.7,6.6,8.6,7.02,Aprovado,treino
164,16,M,baixa,fundamental,Manha,Sim,Sim,Sim,Sim,0.2,100.0,3,6,2.1,75.8,84.4,91.3,0,7.7,6.0,6.4,7.8,6.98,Aprovado,treino
165,14,F,media,medio,Tarde,Nao,Sim,Sim,Nao,2.6,79.1,12,7,2.7,82.2,80.5,72.2,0,8.5,6.6,6.2,8.5,7.45,Aprovado,treino
166,16,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,2.8,75.9,0,6,2.4,100.0,88.2,84.8,0,7.5,7.0,6.8,8.4,7.43,Aprovado,treino
167,17,F,baixa,superior,Manha,Sim,Nao,Sim,Nao,3.1,67.6,25,16,0.4,85.2,63.0,54.7,2,6.4,5.4,7.8,4.0,5.9,Reprovado,validacao
168,18,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,2.0,70.6,28,10,1.4,47.2,66.6,59.8,2,4.2,6.2,5.7,3.9,5.0,Reprovado,treino
169,16,F,media,medio,Tarde,Nao,Sim,Nao,Nao,3.3,82.6,2,0,0.4,84.7,95.2,98.0,0,7.3,9.2,9.4,6.8,8.17,Aprovado,treino
170,17,M,media,fundamental,Tarde,Nao,Sim,Sim,Nao,5.6,60.3,12,6,1.4,59.3,53.0,65.3,1,6.2,4.8,4.7,5.6,5.32,Aprovado,treino
171,14,F,baixa,medio,Manha,Nao,Nao,Nao,Sim,5.6,77.1,10,6,2.1,100.0,94.5,50.6,0,6.4,8.4,8.6,9.0,8.1,Aprovado,validacao
172,16,M,alta,medio,Noite,Nao,Sim,Sim,Nao,0.2,90.4,12,9,2.7,76.3,80.6,82.9,0,8.2,8.2,6.1,7.8,7.58,Reprovado,treino
173,14,F,media,fundamental,Noite,Sim,Sim,Sim,Nao,2.2,76.2,8,6,1.6,88.2,77.8,67.3,0,7.6,6.3,7.5,8.4,7.45,Aprovado,treino
175,15,M,baixa,medio,Tarde,Nao,Sim,Sim,Nao,1.0,69.9,2,8,2.9,88.3,82.1,83.4,0,7.5,6.8,7.2,7.3,7.2,Aprovado,treino
176,16,F,media,medio,Tarde,Nao,Sim,Sim,Nao,0.2,95.6,7,6,1.6,68.2,94.1,75.5,0,8.1,6.4,6.5,8.6,7.4,Aprovado,validacao
177,17,F,baixa,medio,Tarde,Sim,Sim,Nao,Sim,5.8,88.9,11,8,3.2,77.0,81.1,88.0,1,8.7,7.4,7.0,8.3,7.85,Aprovado,validacao
179,14,F,baixa,superior,Noite,Nao,Nao,Nao,Nao,3.2,74.4,12,11,1.9,44.8,43.8,33.4,2,4.0,5.5,4.4,6.6,5.12,Reprovado,treino
180,16,F,media,superior,Manha,Sim,Sim,Nao,Nao,3.3,56.8,20,13,2.0,61.0,74.9,57.7,1,4.6,5.5,7.2,4.1,5.35,Reprovado,treino
181,18,F,alta,fundamental,Manha,Nao,Sim,Nao,Nao,2.7,66.3,18,11,0.9,90.1,64.2,44.7,2,4.9,5.3,4.0,7.7,5.48,Reprovado,validacao
182,16,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,3.3,62.2,2,20,2.0,48.2,70.8,54.7,1,3.6,6.2,4.8,6.2,5.2,Reprovado,treino
183,15,M,baixa,medio,Tarde,Sim,Nao,Sim,Nao,2.4,85.1,14,4,3.4,87.8,90.5,66.9,0,4.7,7.0,6.7,6.7,6.28,Aprovado,treino
184,16,M,baixa,superior,Noite,Nao,Nao,Sim,Sim,2.4,87.4,6,0,2.2,97.9,87.4,51.9,0,8.5,9.6,7.0,8.1,8.3,Aprovado,treino
185,17,M,baixa,superior,Manha,Nao,Sim,Sim,Sim,7.5,59.1,16,9,2.1,73.1,40.6,82.1,0,4.9,4.8,6.1,3.8,4.9,Reprovado,treino
186,14,F,media,medio,Tarde,Sim,Sim,Nao,Nao,5.8,74.5,15,6,0.4,36.4,57.7,77.0,2,4.8,4.4,5.7,6.3,5.3,Reprovado,treino
187,16,F,baixa,superior,Tarde,Nao,Sim,Nao,Sim,5.1,75.4,13,7,1.7,78.0,92.1,61.2,0,7.7,9.9,7.4,8.2,8.3,Aprovado,treino
189,15,F,baixa,medio,Tarde,Nao,Sim,Sim,Nao,0.5,82.2,15,8,0.5,59.3,57.0,71.9,1,5.7,6.2,2.2,6.7,5.2,Reprovado,treino
190,17,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,3.2,69.1,9,3,1.9,56.3,100.0,65.4,0,8.0,7.7,7.2,6.6,7.38,Aprovado,treino
192,16,F,baixa,medio,Tarde,Nao,Sim,Sim,Nao,1.8,89.2,10,7,2.5,93.0,91.4,61.6,1,6.7,7.4,8.1,8.3,7.63,Aprovado,treino
193,16,F,baixa,fundamental,Manha,Nao,Sim,Nao,Nao,3.8,86.3,7,3,2.2,87.9,81.3,84.7,0,9.3,6.1,5.0,7.5,6.98,Aprovado,validacao
196,16,F,baixa,superior,Tarde,Nao,Sim,Nao,Nao,1.9,80.4,15,2,3.2,100.0,80.2,55.9,0,6.4,6.4,7.1,9.4,7.32,Aprovado,treino
197,16,F,baixa,superior,Manha,Nao,Nao,Sim,Sim,6.4,91.3,1,13,3.0,85.3,63.8,73.6,0,8.9,9.7,8.1,7.5,8.55,Aprovado,treino
198,13,F,baixa,medio,Manha,Nao,Sim,Sim,Nao,3.4,73.6,23,10,0.8,56.8,46.0,59.4,0,4.9,8.6,6.8,5.5,6.45,Reprovado,treino
199,17,M,baixa,medio,Tarde,Nao,Sim,Sim,Nao,0.4,74.7,5,13,1.4,66.7,83.1,68.9,0,6.0,6.9,5.8,7.9,6.65,Aprovado,treino
200,15,M,media,medio,Tarde,Nao,Nao,Nao,Nao,3.1,81.8,4,4,4.5,90.4,90.6,62.3,0,7.2,7.5,7.8,8.6,7.78,Aprovado,validacao
201,17,M,media,fundamental,Noite,Nao,Sim,Sim,Nao,7.6,96.9,18,12,1.4,76.7,70.6,62.5,2,4.4,6.0,7.1,6.2,5.92,Reprovado,treino
202,17,M,alta,medio,Tarde,Sim,Nao,Sim,Nao,8.1,76.0,21,14,0.4,51.7,35.8,42.9,1,6.9,6.0,3.9,4.8,5.4,Reprovado,treino
203,14,M,media,superior,Tarde,Nao,Sim,Sim,Nao,3.0,86.1,12,1,1.5,73.3,76.5,62.7,1,7.2,7.0,9.0,6.9,7.52,Aprovado,validacao
205,15,F,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,1.9,89.9,11,5,1.9,84.9,91.1,,0,8.8,8.7,8.6,7.7,8.45,Aprovado,treino
207,14,F,media,fundamental,Manha,Nao,Sim,Sim,Nao,0.2,83.0,4,12,0.5,83.3,83.6,69.9,0,7.5,8.1,8.6,6.6,7.7,Aprovado,treino
208,19,F,baixa,medio,Tarde,Nao,Sim,Nao,Nao,3.8,76.8,17,11,2.0,52.0,60.7,81.9,1,4.0,4.4,5.6,4.4,4.6,Reprovado,treino
209,16,F,media,superior,Tarde,Nao,Sim,Nao,Nao,2.7,98.9,15,0,2.5,73.3,85.9,68.6,0,7.7,7.5,5.8,6.7,6.92,Aprovado,treino
211,16,M,baixa,medio,Tarde,Nao,Sim,Nao,Sim,10.1,68.6,15,15,1.4,55.4,61.7,61.2,0,5.3,7.3,3.0,6.3,5.48,Reprovado,treino
212,13,F,media,medio,Manha,Nao,Nao,Nao,Nao,1.7,71.0,13,0,3.3,82.6,64.5,69.4,0,6.0,8.1,7.4,7.9,7.35,Aprovado,treino
213,15,M,alta,superior,Tarde,Nao,Sim,Sim,Nao,1.8,74.3,14,2,2.1,95.2,71.1,74.9,1,7.8,6.7,6.9,8.7,7.52,Aprovado,validacao
215,17,F,alta,medio,Tarde,Nao,Sim,Sim,Nao,1.9,75.1,13,14,1.2,47.8,54.3,21.7,2,5.7,5.0,6.1,5.4,5.55,Aprovado,treino
216,16,F,baixa,fundamental,Tarde,Nao,Sim,Nao,Nao,6.5,68.0,30,10,2.9,56.7,36.8,35.4,1,6.7,3.8,3.8,4.7,4.75,Reprovado,treino
217,15,F,baixa,medio,Tarde,Nao,Sim,Nao,Nao,3.8,81.6,8,11,3.3,100.0,95.6,32.7,0,7.4,,8.2,5.9,7.28,Aprovado,treino
218,14,F,baixa,fundamental,Tarde,Nao,Nao,Sim,Nao,2.3,86.2,13,6,2.0,78.3,74.9,75.0,2,6.6,8.1,6.6,8.4,7.42,Aprovado,treino
221,16,M,baixa,fundamental,Noite,Nao,Sim,Nao,Nao,1.8,85.5,9,10,2.4,55.8,81.5,83.7,0,5.3,7.7,9.2,6.9,7.28,Aprovado,treino
222,15,F,baixa,fundamental,Manha,Nao,Sim,Nao,Nao,3.5,70.4,5,9,3.3,79.6,81.5,97.7,0,9.2,7.9,8.0,8.5,8.4,Aprovado,treino
223,15,M,alta,superior,Noite,Nao,Sim,Sim,Sim,8.8,85.6,30,12,2.2,72.4,44.4,48.4,1,6.1,5.9,4.4,4.2,5.15,Aprovado,treino
224,16,M,baixa,superior,Tarde,Nao,Nao,Sim,Nao,5.9,76.4,17,8,1.6,49.3,47.0,29.4,0,5.7,3.4,5.1,5.9,5.03,Reprovado,validacao
225,16,F,baixa,superior,Noite,Nao,Sim,Sim,Nao,3.3,95.2,10,3,2.8,63.9,96.0,80.4,1,6.6,6.8,5.3,8.3,6.75,Aprovado,treino
226,15,F,alta,fundamental,Manha,Sim,Sim,Nao,Nao,5.6,42.5,18,6,0.5,40.2,47.6,45.0,3,4.8,5.1,5.2,5.9,5.25,Reprovado,treino
227,15,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,0.2,82.8,12,13,2.0,89.3,92.3,100.0,0,7.1,7.4,7.2,7.6,7.32,Aprovado,treino
229,17,M,baixa,fundamental,Manha,Nao,Sim,Nao,Nao,3.9,89.8,4,3,2.3,69.9,95.9,71.4,2,7.5,6.8,6.8,6.9,7.0,Aprovado,validacao
230,14,M,baixa,medio,Tarde,Nao,Nao,Nao,Nao,2.1,97.5,6,5,2.3,83.1,85.9,66.4,0,8.6,7.1,7.8,6.5,7.5,Aprovado,treino
232,17,M,baixa,fundamental,Tarde,Nao,Nao,Sim,Nao,1.0,89.3,2,7,3.9,83.8,98.0,41.5,0,6.6,7.6,5.6,7.7,6.87,Reprovado,treino
233,16,F,baixa,fundamental,Manha,Sim,Sim,Sim,Nao,7.6,78.2,12,12,1.5,82.7,48.3,56.8,1,5.4,5.0,4.1,6.1,5.15,Reprovado,treino
234,17,F,media,medio,Manha,Nao,Nao,Nao,Sim,6.5,82.7,3,1,2.6,92.9,94.1,,0,7.9,6.3,7.2,6.8,7.05,Aprovado,treino
237,14,M,baixa,fundamental,Tarde,Nao,Sim,Nao,Sim,3.7,90.8,5,5,1.4,62.0,,72.1,0,7.7,6.9,7.9,9.7,8.05,Aprovado,validacao
238,17,F,media,medio,Manha,Sim,Sim,Sim,Sim,7.3,73.1,17,0,0.0,53.6,53.1,63.6,0,3.5,7.4,5.2,5.7,5.45,Reprovado,treino
239,16,M,baixa,medio,Noite,Nao,Nao,Nao,Nao,1.7,83.1,4,4,1.8,81.1,82.8,100.0,0,9.0,5.7,9.3,9.2,8.3,Aprovado,treino
240,15,M,baixa,medio,Tarde,Nao,Nao,Sim,Nao,0.3,76.5,6,0,2.8,90.5,94.8,100.0,1,4.6,6.8,7.5,6.2,6.28,Aprovado,treino
241,17,M,alta,medio,Tarde,Nao,Sim,Sim,Sim,6.0,57.4,12,9,0.9,73.6,72.8,58.9,2,4.4,5.4,3.1,6.2,4.78,Aprovado,treino
242,17,F,alta,medio,Manha,Nao,Sim,Sim,Nao,6.2,67.2,14,5,1.6,74.7,94.0,58.8,0,8.1,7.3,5.2,5.2,6.45,Reprovado,treino
243,16,F,baixa,fundamental,Manha,Sim,Sim,Nao,Nao,3.6,92.9,0,5,2.1,58.8,95.4,81.0,0,7.9,7.5,8.5,9.8,8.43,Aprovado,treino
244,15,M,baixa,fundamental,Tarde,Nao,Nao,Sim,Nao,1.9,80.2,4,4,2.3,58.8,78.1,90.0,0,8.5,6.7,7.2,9.4,7.95,Aprovado,treino
246,16,M,baixa,superior,Noite,Nao,Sim,Nao,Nao,1.6,74.0,3,8,0.9,90.0,75.4,82.9,3,3.7,3.3,6.6,4.0,4.4,Reprovado,treino
247,17,M,alta,superior,Tarde,Nao,Sim,Nao,Nao,3.6,89.2,5,0,3.4,83.2,83.4,46.7,0,8.7,8.2,6.6,7.5,7.75,Aprovado,treino
248,14,M,baixa,medio,Noite,Nao,Nao,Sim,Sim,3.1,91.7,0,1,,76.0,100.0,81.3,0,7.1,5.8,7.3,7.4,6.9,Aprovado,treino
249,15,M,baixa,medio,Tarde,Nao,Sim,Sim,Nao,2.5,84.0,6,6,1.8,100.0,79.2,68.9,0,6.2,8.3,7.0,7.3,7.2,Aprovado,treino
250,16,F,media,fundamental,Manha,Nao,Sim,Nao,Nao,4.8,84.3,12,7,2.4,80.1,71.0,67.6,0,8.8,7.0,7.8,6.1,7.43,Aprovado,validacao
252,16,F,baixa,medio,Manha,Nao,Sim,Sim,Sim,5.6,72.3,23,11,0.2,55.0,67.8,63.8,0,5.6,3.1,5.2,5.8,4.92,Reprovado,treino
253,15,M,media,medio,Manha,Nao,Sim,Nao,Nao,0.9,81.0,11,4,0.3,95.2,90.6,79.9,0,9.1,9.1,7.6,6.1,7.98,Aprovado,treino
256,16,M,media,medio,Manha,Sim,Sim,Nao,Nao,3.8,50.4,13,8,1.4,68.4,70.0,72.1,2,6.6,4.0,3.7,3.6,4.48,Reprovado,treino
257,14,M,baixa,fundamental,Manha,Nao,Sim,Nao,Nao,5.5,70.0,17,13,2.2,64.4,37.0,39.1,2,6.7,5.2,3.7,4.9,5.12,Reprovado,validacao
258,14,F,alta,superior,Manha,Nao,Sim,Nao,Nao,4.1,84.6,4,0,2.7,83.4,100.0,73.9,0,9.2,6.8,6.7,4.9,6.9,Aprovado,treino
259,17,F,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,0.2,77.7,8,1,0.8,94.7,81.3,73.3,1,9.4,9.2,7.8,8.9,8.83,Aprovado,treino
260,18,M,baixa,fundamental,Tarde,Nao,Nao,Nao,Nao,3.7,82.2,16,4,1.8,95.9,98.4,86.2,0,7.7,6.3,6.5,8.7,7.3,Reprovado,treino
261,14,F,baixa,fundamental,Noite,Nao,Sim,Nao,Sim,4.6,91.9,15,6,3.5,76.1,87.5,68.0,0,8.7,9.3,6.1,6.6,7.68,Aprovado,validacao
262,16,F,media,fundamental,Tarde,Nao,Sim,Nao,Nao,4.0,67.5,23,11,0.1,62.2,58.4,34.6,0,6.5,6.4,3.5,6.5,5.72,Reprovado,treino
263,17,F,baixa,superior,Noite,Nao,Sim,Sim,Sim,2.9,76.9,1,6,1.4,70.8,76.6,95.2,0,9.6,7.5,7.2,7.7,8.0,Aprovado,treino
264,15,F,media,medio,Tarde,Nao,Sim,Sim,Sim,3.5,78.4,7,6,2.3,89.7,80.2,65.1,0,8.8,8.7,6.9,6.3,7.68,Aprovado,treino
265,19,M,baixa,superior,Manha,Sim,Sim,Sim,Sim,8.3,72.7,21,14,1.0,72.5,48.7,52.1,2,6.0,5.1,5.4,5.8,5.58,Reprovado,treino
266,14,F,media,fundamental,Manha,Nao,Sim,Sim,Nao,7.4,85.8,11,9,2.2,75.4,95.7,74.4,2,7.9,6.4,7.9,7.6,7.45,Aprovado,treino
267,15,F,alta,medio,Manha,Nao,Sim,Nao,Nao,2.2,76.3,3,4,1.6,91.4,79.5,75.1,3,5.1,7.9,6.3,8.8,7.02,Aprovado,treino
268,16,F,baixa,medio,Manha,Nao,Nao,Nao,Sim,1.6,89.9,8,0,3.6,90.5,76.2,60.0,0,7.0,6.5,9.0,7.4,7.48,Aprovado,validacao
269,15,F,media,fundamental,Manha,Sim,Nao,Sim,Nao,4.2,77.1,7,2,2.2,75.2,78.5,69.8,0,6.6,7.8,6.6,8.1,7.28,Aprovado,treino
270,15,F,baixa,fundamental,Noite,Nao,Nao,Sim,Sim,3.7,71.8,13,3,2.2,66.1,94.3,84.8,0,6.9,7.9,5.6,9.2,7.4,Aprovado,treino
271,14,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,1.3,75.3,8,4,1.1,98.0,91.6,70.0,1,6.5,8.2,9.4,7.6,7.93,Aprovado,validacao
272,16,F,baixa,fundamental,Noite,Nao,Nao,Sim,Nao,1.4,90.4,7,4,2.2,88.0,90.7,51.1,0,7.6,8.6,6.9,7.4,7.62,Aprovado,treino
273,14,F,baixa,medio,Tarde,Nao,Sim,Nao,Sim,6.3,82.4,15,9,1.2,88.3,69.2,62.1,0,8.2,8.9,7.5,7.5,8.02,Aprovado,treino
274,17,F,media,fundamental,Tarde,Nao,Nao,Nao,Sim,1.6,66.7,12,6,2.2,79.1,93.4,78.4,0,6.4,7.7,5.8,7.1,6.75,Aprovado,validacao
275,18,M,baixa,medio,Manha,Nao,Sim,Sim,Sim,5.6,62.9,28,14,0.3,70.3,48.1,32.0,2,5.8,6.4,6.5,6.0,6.18,Reprovado,treino
276,16,F,baixa,medio,Tarde,Nao,Sim,Sim,Sim,7.3,84.9,11,0,1.3,65.8,80.8,53.5,1,5.5,9.1,8.4,8.9,7.98,Aprovado,treino
277,16,M,baixa,medio,Manha,Nao,Sim,Nao,Nao,1.6,93.3,6,12,1.6,80.4,75.0,73.6,1,6.4,6.4,6.7,9.4,7.22,Aprovado,treino
278,15,M,media,medio,Tarde,Nao,Sim,Sim,Sim,4.7,85.0,6,12,3.8,72.3,82.2,79.1,0,7.2,8.2,6.6,8.2,7.55,Aprovado,treino
281,15,F,media,fundamental,Tarde,Nao,Sim,Nao,Sim,5.6,80.0,4,0,2.7,90.6,88.0,50.0,0,7.7,8.6,7.1,8.5,7.98,Aprovado,treino
282,14,M,alta,medio,Tarde,Nao,Sim,Sim,Nao,5.3,76.2,3,4,2.0,100.0,86.2,66.9,0,5.2,9.4,6.6,9.1,7.58,Aprovado,treino
283,16,M,media,medio,Manha,Nao,Nao,Sim,Sim,4.1,74.7,9,0,2.0,89.2,97.6,54.1,0,5.3,7.1,5.6,8.0,6.5,Aprovado,treino
284,15,F,media,superior,Tarde,Nao,Sim,Sim,Sim,3.7,86.9,5,3,0.8,88.3,,91.8,0,6.8,7.4,7.1,6.1,6.85,Aprovado,treino
285,15,M,media,medio,Manha,Nao,Nao,Sim,Sim,1.4,76.0,11,4,2.6,67.8,71.8,69.4,0,8.3,8.3,5.1,7.3,7.25,Aprovado,validacao
286,17,F,alta,fundamental,Tarde,Nao,Sim,Nao,Sim,2.2,82.1,6,2,2.4,64.4,94.1,77.8,0,7.0,8.8,6.8,8.1,7.68,Aprovado,treino
287,16,M,baixa,superior,Manha,Sim,Sim,Sim,Nao,2.1,97.0,13,8,2.8,98.7,100.0,79.8,0,7.2,7.1,5.5,7.3,6.78,Aprovado,treino
288,15,M,media,fundamental,Noite,Nao,Sim,Nao,Sim,6.1,90.4,3,2,2.2,78.4,89.9,47.3,0,5.6,7.9,8.7,10.0,8.05,Aprovado,treino
289,17,M,media,medio,Manha,Nao,Nao,Nao,Nao,7.8,86.9,0,4,1.6,79.8,83.9,81.6,0,6.2,9.7,8.3,8.2,8.1,Aprovado,treino
290,16,F,baixa,medio,Tarde,Nao,Sim,Nao,Sim,5.0,87.3,9,12,1.0,79.4,74.3,76.6,0,6.4,8.6,8.7,7.4,7.78,Aprovado,treino
291,15,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,2.8,55.4,24,8,0.6,64.9,44.6,51.2,2,6.0,5.3,6.8,5.7,5.95,Reprovado,treino
293,15,F,media,medio,Manha,Nao,Nao,Sim,Nao,7.4,69.9,19,13,2.2,43.7,65.7,60.0,2,5.0,3.8,4.3,7.1,5.05,Reprovado,treino
295,17,M,baixa,medio,Manha,Nao,Sim,Nao,Nao,2.5,75.1,26,6,0.6,53.6,47.4,67.9,1,3.4,7.9,4.8,3.8,4.98,Reprovado,treino
296,16,M,alta,fundamental,Tarde,Nao,Sim,Sim,Sim,5.8,68.0,14,15,2.2,73.2,26.5,49.5,0,6.4,5.2,7.1,5.2,5.98,Reprovado,validacao
297,17,M,baixa,fundamental,Noite,Sim,Sim,Sim,Nao,5.4,62.2,7,7,1.6,64.5,52.9,65.6,0,5.4,6.0,4.9,4.9,5.3,Reprovado,treino
298,17,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,7.0,58.2,2,15,1.1,53.9,63.9,58.0,0,4.7,5.2,8.7,7.4,6.5,Reprovado,treino
299,15,F,media,superior,Manha,Nao,Sim,Nao,Sim,8.6,64.7,30,14,1.9,69.3,91.8,20.2,1,4.3,3.5,4.1,6.9,4.7,Reprovado,treino
300,18,F,media,fundamental,Noite,Nao,Nao,Sim,Nao,5.7,91.5,7,5,2.4,70.5,77.1,59.6,0,7.2,7.9,7.3,8.7,7.78,Aprovado,validacao
301,16,F,media,medio,Manha,Nao,Sim,Nao,Nao,6.6,62.5,18,12,1.2,44.8,58.5,55.5,0,3.0,7.6,7.3,5.8,5.92,Reprovado,treino
302,15,F,media,medio,Tarde,Nao,Sim,Nao,Sim,5.4,69.3,12,9,2.1,71.6,100.0,67.0,0,4.2,6.9,9.2,9.4,7.43,Aprovado,treino
303,16,M,media,medio,Tarde,Nao,Sim,Sim,Nao,2.4,79.7,6,7,1.9,68.0,91.0,70.5,1,8.1,8.8,8.3,7.3,8.12,Aprovado,treino
304,17,F,media,medio,Manha,Nao,Sim,Nao,Sim,2.1,99.4,9,5,1.7,80.4,99.5,61.3,0,8.2,6.3,9.7,9.0,8.3,Reprovado,treino
305,17,M,media,fundamental,Noite,Nao,Nao,Sim,Sim,4.9,53.1,15,10,2.4,52.3,75.4,45.2,2,5.3,5.3,6.3,5.1,5.5,Reprovado,validacao
306,16,F,baixa,fundamental,Tarde,Nao,Sim,Nao,Sim,3.9,95.9,11,10,3.8,98.5,80.3,49.2,0,9.2,7.8,7.6,6.9,7.88,Aprovado,treino
307,15,F,alta,medio,Noite,Nao,Sim,Nao,Nao,3.1,93.0,15,2,0.5,78.4,87.6,65.3,0,6.9,7.8,7.2,8.0,7.48,Aprovado,treino
308,15,M,alta,medio,Manha,Nao,Nao,Sim,Nao,2.9,81.9,2,12,2.6,78.4,71.3,57.4,0,8.1,6.4,7.5,6.1,7.02,Aprovado,treino
310,15,F,baixa,fundamental,Tarde,Sim,Sim,Sim,Nao,5.6,81.7,0,5,3.0,81.8,85.6,51.2,0,8.3,8.6,6.7,7.9,7.88,Aprovado,treino
311,13,M,alta,fundamental,Tarde,Sim,Sim,Sim,Sim,2.7,73.5,3,4,2.2,75.1,91.4,80.3,1,5.9,8.3,8.9,7.5,7.65,Aprovado,treino
313,16,F,baixa,medio,Manha,Nao,Sim,Sim,Sim,2.2,89.6,8,4,3.4,65.7,84.8,54.9,0,7.5,5.5,6.1,8.4,6.88,Aprovado,validacao
316,16,F,alta,fundamental,Tarde,Sim,Sim,Nao,Sim,3.1,75.5,19,0,2.2,75.9,79.0,59.1,0,6.6,7.1,8.0,8.0,7.42,Reprovado,treino
317,16,M,media,medio,Tarde,Nao,Sim,Nao,Nao,5.5,81.1,5,5,3.5,84.0,90.5,52.6,0,8.9,9.3,8.3,6.7,8.3,Aprovado,treino
318,16,M,media,fundamental,Manha,Sim,Sim,Sim,Nao,5.1,57.6,12,11,1.9,60.2,39.9,68.0,0,4.4,6.1,3.0,3.2,4.18,Reprovado,treino
319,16,F,media,medio,Noite,Nao,Sim,Sim,Nao,3.7,70.7,20,6,3.1,80.4,82.0,82.2,0,6.3,8.8,7.6,7.9,7.65,Aprovado,treino
320,16,M,baixa,fundamental,Manha,Sim,Nao,Nao,Nao,5.6,57.0,22,4,0.1,65.1,71.2,89.5,1,3.9,3.6,4.2,4.3,4.0,Reprovado,treino
321,15,F,media,medio,Tarde,Nao,Sim,Sim,Nao,6.8,73.9,12,10,1.6,50.9,57.1,88.2,2,5.4,6.9,4.7,4.8,5.45,Reprovado,treino
322,15,F,baixa,medio,Tarde,Sim,Sim,Sim,Nao,1.0,83.8,13,4,3.2,82.6,70.6,75.9,0,7.7,7.0,6.0,8.2,7.22,Reprovado,treino
323,18,F,media,medio,Manha,Nao,Sim,Nao,Nao,2.6,76.3,6,5,2.2,77.7,90.0,54.7,0,6.2,7.7,8.4,8.2,7.62,Aprovado,treino
325,17,F,baixa,medio,Manha,Nao,Sim,Nao,Nao,5.9,71.1,29,15,1.1,77.6,44.5,36.5,1,6.0,7.0,5.7,6.1,6.2,Reprovado,treino
326,19,F,media,fundamental,Manha,Nao,Sim,Nao,Sim,3.6,54.0,22,9,0.5,80.3,41.0,27.1,0,6.0,7.0,5.9,4.8,5.92,Aprovado,treino
328,14,F,media,superior,Manha,Nao,Sim,Sim,Nao,0.3,78.2,12,5,3.2,80.4,75.0,82.5,1,6.7,7.4,8.5,6.4,7.25,Aprovado,treino
329,14,F,media,fundamental,Noite,Nao,Sim,Nao,Sim,5.0,99.0,21,9,2.5,60.2,72.5,,0,,7.9,7.0,9.0,7.75,Aprovado,treino
330,16,M,baixa,medio,Tarde,Nao,Sim,Nao,Nao,3.3,93.3,11,17,2.0,70.9,77.0,52.8,0,8.3,7.5,8.5,7.1,7.85,Aprovado,treino
331,17,F,media,medio,Noite,Nao,Sim,Sim,Nao,5.4,57.7,10,5,2.4,55.0,28.9,37.3,0,5.5,4.6,5.0,4.6,4.92,Reprovado,validacao
332,16,M,baixa,medio,Manha,Nao,Nao,Sim,Sim,4.5,87.0,10,7,1.5,82.7,85.1,71.3,2,5.6,7.8,8.2,7.6,7.3,Aprovado,validacao
333,17,M,media,medio,Tarde,Sim,Sim,Sim,Nao,4.4,79.2,27,14,1.5,71.7,57.3,53.3,1,3.4,6.2,4.3,3.9,4.45,Reprovado,treino
334,16,F,baixa,medio,Manha,Nao,Sim,Nao,Nao,3.4,92.1,0,2,0.2,47.8,43.2,16.7,0,6.2,6.5,4.8,6.2,5.92,Reprovado,treino
335,16,F,baixa,medio,Tarde,Sim,Sim,Sim,Nao,1.0,82.2,10,7,2.7,75.8,75.6,53.3,0,7.1,8.6,7.5,8.5,7.92,Aprovado,treino
336,17,F,media,medio,Tarde,Sim,Sim,Sim,Sim,7.2,79.2,5,4,2.6,87.3,83.6,57.9,0,5.6,6.4,7.0,7.6,6.65,Aprovado,treino
337,15,F,alta,fundamental,Manha,Nao,Sim,Nao,Nao,3.0,84.5,5,6,2.3,83.4,87.3,77.7,0,7.4,7.8,7.5,8.3,7.75,Aprovado,treino
339,14,M,alta,medio,Tarde,Nao,Nao,Sim,Nao,0.2,85.0,13,9,0.0,79.8,86.0,50.0,0,8.3,7.3,8.9,8.1,8.15,Aprovado,validacao
340,17,M,media,medio,Tarde,Nao,Nao,Sim,Sim,6.8,72.6,20,3,0.0,68.8,87.0,27.6,2,7.4,4.4,5.9,6.0,5.93,Reprovado,treino
341,16,F,baixa,fundamental,Noite,Sim,Nao,Nao,Nao,3.2,89.0,14,2,1.9,77.8,88.6,61.8,0,8.0,6.4,6.1,5.8,6.58,Aprovado,treino
